"RelPath","FullName","Extension","SizeBytes","LastWriteTime","TopLevel","SHA256","Category","CategoryLabel","EvidenceType","Model","Date","TestType","FailureMode","FailureExplanation","Description","Relevance","ExtractPath","FullIncludePath","Notes","Status"
"MUST_Review\solutions copy.md","C:\Users\Moses\OpComp\MUST_Review\solutions copy.md",".md","9084","2025-08-19 07:20:28","solutions copy.md","284269827211DFCAA44A75B4B83CEA6AA1BEA57ECAD98DDD90356BBB3519A753","3","failed_attempts","analysis","","","","unsupported_inference","Duplicate of FRV2-0377.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__solutions__summary__001.md","","Duplicate of FRV2-0377.","duplicate"
"MUST_Review\Solutions.pdf","C:\Users\Moses\OpComp\MUST_Review\Solutions.pdf",".pdf","403786","2025-08-11 06:22:12","Solutions.pdf","9D7EC2017AC4FC13AB9B96AD5380BA8E3E131C961F2C79C1C050D5555DA2BD2C","4","misc","pdf","","","","","PDF document; requires review for technical claims.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Solutions__summary__001.md","","","complete"
"MUST_Review\Solutions copy.pdf","C:\Users\Moses\OpComp\MUST_Review\Solutions copy.pdf",".pdf","403786","2025-08-11 06:22:12","Solutions copy.pdf","9D7EC2017AC4FC13AB9B96AD5380BA8E3E131C961F2C79C1C050D5555DA2BD2C","4","misc","pdf","","","","","Duplicate of FRV2-0657.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Solutions__summary__001.md","","Duplicate of FRV2-0657.","duplicate"
"MUST_Review\Solutions.md","C:\Users\Moses\OpComp\MUST_Review\Solutions.md",".md","25978","2025-11-02 08:45:32","Solutions.md","E0D9309F765ED2B472EAA022E122CDCB484792575E240318941339D1B62FEC9C","3","failed_attempts","analysis","","","solutions_digest","nondecreasing_measure; constraint_violation; proof_obligation_stuck","Duplicate of FRV2-0423.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Solutions__analysis__001.md","","Duplicate of FRV2-0423.","duplicate"
"MUST_Review\system_notes.md","C:\Users\Moses\OpComp\MUST_Review\system_notes.md",".md","47684","2025-08-18 01:27:54","system_notes.md","F294A9C96340C6F863BE938497167DF8E3A98A4567E92FD14368034DE04A0905","3","failed_attempts","analysis","","","","constraint_violation; proof_obligation_stuck; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__system_notes__summary__001.md","","","complete"
"MUST_Review\target_theorem.md","C:\Users\Moses\OpComp\MUST_Review\target_theorem.md",".md","1844","2025-08-18 01:27:54","target_theorem.md","AFA8498CD2EDBB990D9FDC2AD18014CEAC6D2AC637F4677A0291A4660710765E","4","misc","analysis","","","","","Reference or planning document; not a proof artifact.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__target_theorem__summary__001.md","","","complete"
"MUST_Review\temp_copilot_fix.md","C:\Users\Moses\OpComp\MUST_Review\temp_copilot_fix.md",".md","2831","2025-08-18 01:27:54","temp_copilot_fix.md","1E64C165C5ECBEC4205280ECC28CD584F1449A718473F15269B1EC232FD54790","3","failed_attempts","analysis","","","","","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__temp_copilot_fix__summary__001.md","","","complete"
"MUST_Review\Termination_Companion.md","C:\Users\Moses\OpComp\MUST_Review\Termination_Companion.md",".md","24723","2025-08-18 01:27:54","Termination_Companion.md","CE216997787C2E1DCC6FF046DD6416463CD7E457FC286CE273DFD72FFCD6B435","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Termination_Companion__summary__001.md","","","complete"
"MUST_Review\Termination_Consolidation copy.md","C:\Users\Moses\OpComp\MUST_Review\Termination_Consolidation copy.md",".md","31738","2025-08-18 01:27:55","Termination_Consolidation copy.md","15824373109967EB51744533C3EA7DFBA05ACD1E2A2D4228586C3ADA0C2DA721","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Termination_Consolidation_copy__summary__001.md","","","complete"
"MUST_Review\Termination_Consolidation.md","C:\Users\Moses\OpComp\MUST_Review\Termination_Consolidation.md",".md","3351","2025-08-18 01:27:54","Termination_Consolidation.md","8E8751F4882ADCF978CDF86ACFDBA7265E831CD00EAE24F191198D5761348579","4","misc","analysis","","","","","Reference or planning document; not a proof artifact.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Termination_Consolidation__summary__001.md","","","complete"
"MUST_Review\Termination_Documentation.md","C:\Users\Moses\OpComp\MUST_Review\Termination_Documentation.md",".md","53260","2025-08-18 01:27:54","Termination_Documentation.md","4F956FA79449EF526223FAB7CF999DC92E916D527B622F9910BEF5E80372D1EC","5","misc","documentation","","2025-08-05","termination_doc","unsupported_inference","Duplicate of FRV2-0254.","Duplicate content.","Medium","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Termination_Documentation__summary__001.md","","Duplicate of FRV2-0254.","duplicate"
"MUST_Review\TERMINATION_EXPLAINED_SIMPLY.md","C:\Users\Moses\OpComp\MUST_Review\TERMINATION_EXPLAINED_SIMPLY.md",".md","6813","2025-10-23 06:48:28","TERMINATION_EXPLAINED_SIMPLY.md","9048E42A8C4039CFAF9AF13A45EC01A8F15BC36F1E76DDECB31CD622176DFF3F","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__TERMINATION_EXPLAINED_SIMPLY__summary__001.md","","","complete"
"MUST_Review\TERMINATION_EXPLAINED_SIMPLY copy 2.md","C:\Users\Moses\OpComp\MUST_Review\TERMINATION_EXPLAINED_SIMPLY copy 2.md",".md","6813","2025-10-23 06:48:28","TERMINATION_EXPLAINED_SIMPLY copy 2.md","9048E42A8C4039CFAF9AF13A45EC01A8F15BC36F1E76DDECB31CD622176DFF3F","3","failed_attempts","analysis","","","","constraint_violation","Duplicate of FRV2-0667.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__TERMINATION_EXPLAINED_SIMPLY__summary__001.md","","Duplicate of FRV2-0667.","duplicate"
"MUST_Review\TERMINATION_EXPLAINED_SIMPLY copy.md","C:\Users\Moses\OpComp\MUST_Review\TERMINATION_EXPLAINED_SIMPLY copy.md",".md","6813","2025-10-23 06:48:28","TERMINATION_EXPLAINED_SIMPLY copy.md","9048E42A8C4039CFAF9AF13A45EC01A8F15BC36F1E76DDECB31CD622176DFF3F","3","failed_attempts","analysis","","","","constraint_violation","Duplicate of FRV2-0667.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__TERMINATION_EXPLAINED_SIMPLY__summary__001.md","","Duplicate of FRV2-0667.","duplicate"
"MUST_Review\Termination_Plan.md","C:\Users\Moses\OpComp\MUST_Review\Termination_Plan.md",".md","9296","2025-08-18 01:27:54","Termination_Plan.md","B8BFB62F6D17B9B2E2CE0D1894D01A7C6BF4237994FB85EC746AD2A30813C5E2","3","failed_attempts","analysis","","","","constraint_violation; proof_obligation_stuck; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Termination_Plan__summary__001.md","","","complete"
"MUST_Review\termination_proof.lean","C:\Users\Moses\OpComp\MUST_Review\termination_proof.lean",".lean","6177","2025-10-24 00:25:54","termination_proof.lean","ADB5D47E5ECC28DA8C5D506FA14A246D85BD90F3F949D331CCEBDCC2D4324E58","4","misc","code","","","","","Lean source file; not evidence of proof success alone.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__termination_proof__summary__001.md","","","complete"
"MUST_Review\The_Exact_Failure_Moment.md","C:\Users\Moses\OpComp\MUST_Review\The_Exact_Failure_Moment.md",".md","5946","2025-11-18 16:51:03","The_Exact_Failure_Moment.md","8C9C56F7407292960F7029DED05653922AA2CE88DE70839E7F5BBEC756296156","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__The_Exact_Failure_Moment__summary__001.md","","","complete"
"MUST_Review\The_Exact_Failure_Moment copy.md","C:\Users\Moses\OpComp\MUST_Review\The_Exact_Failure_Moment copy.md",".md","5946","2025-11-18 16:51:03","The_Exact_Failure_Moment copy.md","8C9C56F7407292960F7029DED05653922AA2CE88DE70839E7F5BBEC756296156","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Duplicate of FRV2-0672.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__The_Exact_Failure_Moment__summary__001.md","","Duplicate of FRV2-0672.","duplicate"
"MUST_Review\The_Ultimate_Failure.md","C:\Users\Moses\OpComp\MUST_Review\The_Ultimate_Failure.md",".md","1681","2025-11-20 06:14:49","The_Ultimate_Failure.md","73385DE2E6547B9C7FE0B8200EEF6C3A18663DEC250DBED597AFB339725D266E","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__The_Ultimate_Failure__summary__001.md","","","complete"
"MUST_Review\Universal_Rules.md","C:\Users\Moses\OpComp\MUST_Review\Universal_Rules.md",".md","11182","2025-08-18 01:27:55","Universal_Rules.md","80A2A540F4241D3983C162B56D3F6342C6F22339A34E0B5E138CEED2F7AACCBC","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Universal_Rules__summary__001.md","","","complete"
"MUST_Review\Untitled (7).html.pdf","C:\Users\Moses\OpComp\MUST_Review\Untitled (7).html.pdf",".pdf","178314","2025-08-11 10:33:53","Untitled (7).html.pdf","F1FFEDC3DD4CF80352BC4BED2E5D49F78860F6C3B30F6A363FC0AE7D5D93C9DA","4","misc","pdf","","","","","PDF document; requires review for technical claims.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Untitled_7_html__summary__001.md","","","complete"
"MUST_Review\Untitled (7).html copy.pdf","C:\Users\Moses\OpComp\MUST_Review\Untitled (7).html copy.pdf",".pdf","178314","2025-08-11 10:33:53","Untitled (7).html copy.pdf","F1FFEDC3DD4CF80352BC4BED2E5D49F78860F6C3B30F6A363FC0AE7D5D93C9DA","4","misc","pdf","","","","","Duplicate of FRV2-0676.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Untitled_7_html__summary__001.md","","Duplicate of FRV2-0676.","duplicate"
"MUST_Review\UntitledCodex-Export-1.md","C:\Users\Moses\OpComp\MUST_Review\UntitledCodex-Export-1.md",".md","19850","2025-12-09 22:16:49","UntitledCodex-Export-1.md","FF7316C0F179D13E3419DEF2A1E08A72CAAA9AF0A99A6781DBC930EB26936058","4","misc","analysis","","","","","Reference or planning document; not a proof artifact.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__UntitledCodex_Export_1__summary__001.md","","","complete"
"MUST_Review\UntitledCodex-Export-1 copy 2.md","C:\Users\Moses\OpComp\MUST_Review\UntitledCodex-Export-1 copy 2.md",".md","19850","2025-12-09 22:16:49","UntitledCodex-Export-1 copy 2.md","FF7316C0F179D13E3419DEF2A1E08A72CAAA9AF0A99A6781DBC930EB26936058","4","misc","analysis","","","","","Duplicate of FRV2-0678.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__UntitledCodex_Export_1__summary__001.md","","Duplicate of FRV2-0678.","duplicate"
"MUST_Review\UntitledCodex-Export-1 copy.md","C:\Users\Moses\OpComp\MUST_Review\UntitledCodex-Export-1 copy.md",".md","19850","2025-12-09 22:16:49","UntitledCodex-Export-1 copy.md","FF7316C0F179D13E3419DEF2A1E08A72CAAA9AF0A99A6781DBC930EB26936058","4","misc","analysis","","","","","Duplicate of FRV2-0678.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__UntitledCodex_Export_1__summary__001.md","","Duplicate of FRV2-0678.","duplicate"
"MUST_Review\Updated_Chats_Combined_complete.pdf","C:\Users\Moses\OpComp\MUST_Review\Updated_Chats_Combined_complete.pdf",".pdf","12189051","2025-12-16 16:45:13","Updated_Chats_Combined_complete.pdf","9800934F992A98176EDAD7E452B4CDD86B0D261E7751BD874A02D6C63BD10F06","1","transcripts","transcript","","","","unsupported_inference","Chat transcript documenting model behavior.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\01_transcripts\2026-01-29__Updated_Chats_Combined_complete__summary__001.md","","","complete"
"MUST_Review\VIABLE MINIMAL-KERNEL CANDIDATES.docx","C:\Users\Moses\OpComp\MUST_Review\VIABLE MINIMAL-KERNEL CANDIDATES.docx",".docx","10828","2025-10-24 04:42:34","VIABLE MINIMAL-KERNEL CANDIDATES.docx","18EB0D96B47FAD117C687E4D831A42EFD0FFBA6838AC219D8FECBA7F7CF56063","4","misc","docx","","","","","Document file; requires review for technical claims.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__VIABLE_MINIMAL_KERNEL_CANDIDATES__summary__001.md","","","complete"
"MUST_Review\VIABLE MINIMAL-KERNEL CANDIDATES.pdf","C:\Users\Moses\OpComp\MUST_Review\VIABLE MINIMAL-KERNEL CANDIDATES.pdf",".pdf","47860","2025-08-18 07:39:47","VIABLE MINIMAL-KERNEL CANDIDATES.pdf","A35F68A1C41E9B9FE117319C15893E8A7A46D46EA9665C7F55A4F2FA1E613951","4","misc","pdf","","","","","PDF document; requires review for technical claims.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__VIABLE_MINIMAL_KERNEL_CANDIDATES__summary__001.md","","","complete"
"MUST_Review\VIABLE_MINIMAL-KERNEL_CANDIDATES.md","C:\Users\Moses\OpComp\MUST_Review\VIABLE_MINIMAL-KERNEL_CANDIDATES.md",".md","3769","2025-11-02 08:45:32","VIABLE_MINIMAL-KERNEL_CANDIDATES.md","A4591E6ECC099188FEA7456856BBE56A9C1D5CDC05D5E30CFAC5734F694E7FC0","4","misc","analysis","","","candidate_list","","Duplicate of FRV2-0424.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__VIABLE_MINIMAL_KERNEL_CANDIDATES__analysis__001.md","","Duplicate of FRV2-0424.","duplicate"
"MUST_Review\What you should do now.pdf","C:\Users\Moses\OpComp\MUST_Review\What you should do now.pdf",".pdf","203594","2025-08-11 10:24:39","What you should do now.pdf","B154DF245A6031CEDFA58217E14005D5167FFA5276CB6DF7D2E2350A9C238CFF","4","misc","pdf","","","","","PDF document; requires review for technical claims.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__What_you_should_do_now__summary__001.md","","","complete"
"MUST_Review\What you should do now copy.pdf","C:\Users\Moses\OpComp\MUST_Review\What you should do now copy.pdf",".pdf","203594","2025-08-11 10:24:39","What you should do now copy.pdf","B154DF245A6031CEDFA58217E14005D5167FFA5276CB6DF7D2E2350A9C238CFF","4","misc","pdf","","","","","Duplicate of FRV2-0685.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__What_you_should_do_now__summary__001.md","","Duplicate of FRV2-0685.","duplicate"
"MUST_Review\WHAT_ARE_THE_PARAMETERS.md","C:\Users\Moses\OpComp\MUST_Review\WHAT_ARE_THE_PARAMETERS.md",".md","2851","2025-10-23 06:39:09","WHAT_ARE_THE_PARAMETERS.md","B4934F7678566BD898CE355E902984968BD82663E16DC5671FC3830C78F02F76","3","failed_attempts","analysis","","","","","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__WHAT_ARE_THE_PARAMETERS__summary__001.md","","","complete"
"MUST_Review\WHAT_ARE_THE_PARAMETERS copy 2.md","C:\Users\Moses\OpComp\MUST_Review\WHAT_ARE_THE_PARAMETERS copy 2.md",".md","2851","2025-10-23 06:39:09","WHAT_ARE_THE_PARAMETERS copy 2.md","B4934F7678566BD898CE355E902984968BD82663E16DC5671FC3830C78F02F76","3","failed_attempts","analysis","","","","","Duplicate of FRV2-0687.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__WHAT_ARE_THE_PARAMETERS__summary__001.md","","Duplicate of FRV2-0687.","duplicate"
"MUST_Review\WHAT_ARE_THE_PARAMETERS copy.md","C:\Users\Moses\OpComp\MUST_Review\WHAT_ARE_THE_PARAMETERS copy.md",".md","2851","2025-10-23 06:39:09","WHAT_ARE_THE_PARAMETERS copy.md","B4934F7678566BD898CE355E902984968BD82663E16DC5671FC3830C78F02F76","3","failed_attempts","analysis","","","","","Duplicate of FRV2-0687.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__WHAT_ARE_THE_PARAMETERS__summary__001.md","","Duplicate of FRV2-0687.","duplicate"
"MUST_Review\Why_AI_Fails_At_RecSucc_Logic.md","C:\Users\Moses\OpComp\MUST_Review\Why_AI_Fails_At_RecSucc_Logic.md",".md","10292","2026-01-26 14:25:27","Why_AI_Fails_At_RecSucc_Logic.md","2BFE8DEEB7DFF7D73754F3982FB0C185D8AB418985DF3607A1A75D2AA4B36732","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Why_AI_Fails_At_RecSucc_Logic__summary__001.md","","","complete"
"MUST_Review\Why_AI_Fails_At_RecSucc_Logic copy 2.md","C:\Users\Moses\OpComp\MUST_Review\Why_AI_Fails_At_RecSucc_Logic copy 2.md",".md","10292","2026-01-26 14:25:27","Why_AI_Fails_At_RecSucc_Logic copy 2.md","2BFE8DEEB7DFF7D73754F3982FB0C185D8AB418985DF3607A1A75D2AA4B36732","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Duplicate of FRV2-0690.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Why_AI_Fails_At_RecSucc_Logic__summary__001.md","","Duplicate of FRV2-0690.","duplicate"
"MUST_Review\Why_AI_Fails_At_RecSucc_Logic copy.md","C:\Users\Moses\OpComp\MUST_Review\Why_AI_Fails_At_RecSucc_Logic copy.md",".md","10292","2026-01-26 14:25:27","Why_AI_Fails_At_RecSucc_Logic copy.md","2BFE8DEEB7DFF7D73754F3982FB0C185D8AB418985DF3607A1A75D2AA4B36732","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Duplicate of FRV2-0690.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Why_AI_Fails_At_RecSucc_Logic__summary__001.md","","Duplicate of FRV2-0690.","duplicate"
"MUST_Review\Why_AI_Fails_At_RecSucc_Logic.pdf","C:\Users\Moses\OpComp\MUST_Review\Why_AI_Fails_At_RecSucc_Logic.pdf",".pdf","112419","2025-12-09 23:02:08","Why_AI_Fails_At_RecSucc_Logic.pdf","E6B8AC71CE93EDDAA3BA0A69E8329A037DF01B6170BC0C1348F519FA8F5F7EBC","3","failed_attempts","analysis","","","failure_analysis","nondecreasing_measure; inconsistency; unsupported_inference","Argument that rec_succ duplication creates self-referential loops and model flip-flops.","Highlights duplication of s and a recorded model contradiction (claims success then failure).","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Why_AI_Fails_At_RecSucc_Logic__analysis__deep__001.md","","","complete"
